"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","id","is_quote_tweet","is_retweet","media/0/gif_url","media/0/media_url","media/0/type","media/0/video_url","media/1/media_url","media/1/type","media/2/media_url","media/2/type","media/3/media_url","media/3/type","quoted_tweet/#sort_index","quoted_tweet/conversation_id","quoted_tweet/created_at","quoted_tweet/favorite_count","quoted_tweet/full_text","quoted_tweet/hashtags/0","quoted_tweet/hashtags/1","quoted_tweet/hashtags/2","quoted_tweet/id","quoted_tweet/is_quote_tweet","quoted_tweet/is_retweet","quoted_tweet/media/0/media_url","quoted_tweet/media/0/type","quoted_tweet/media/0/video_url","quoted_tweet/reply_count","quoted_tweet/replying_to_tweet","quoted_tweet/retweet_count","quoted_tweet/url","quoted_tweet/user_mentions/0/id_str","quoted_tweet/user_mentions/0/name","quoted_tweet/user_mentions/0/profile","quoted_tweet/user_mentions/0/screen_name","quoted_tweet/user_mentions/1/id_str","quoted_tweet/user_mentions/1/name","quoted_tweet/user_mentions/1/profile","quoted_tweet/user_mentions/1/screen_name","quoted_tweet/user_mentions/2/id_str","quoted_tweet/user_mentions/2/name","quoted_tweet/user_mentions/2/profile","quoted_tweet/user_mentions/2/screen_name","quoted_tweet/user_mentions/3/id_str","quoted_tweet/user_mentions/3/name","quoted_tweet/user_mentions/3/profile","quoted_tweet/user_mentions/3/screen_name","quoted_tweet/user_mentions/4/id_str","quoted_tweet/user_mentions/4/name","quoted_tweet/user_mentions/4/profile","quoted_tweet/user_mentions/4/screen_name","quoted_tweet/user_mentions/5/id_str","quoted_tweet/user_mentions/5/name","quoted_tweet/user_mentions/5/profile","quoted_tweet/user_mentions/5/screen_name","quoted_tweet/user_mentions/6/id_str","quoted_tweet/user_mentions/6/name","quoted_tweet/user_mentions/6/profile","quoted_tweet/user_mentions/6/screen_name","quoted_tweet/user_mentions/7/id_str","quoted_tweet/user_mentions/7/name","quoted_tweet/user_mentions/7/profile","quoted_tweet/user_mentions/7/screen_name","quoted_tweet/user_mentions/8/id_str","quoted_tweet/user_mentions/8/name","quoted_tweet/user_mentions/8/profile","quoted_tweet/user_mentions/8/screen_name","quoted_tweet/user_mentions/9/id_str","quoted_tweet/user_mentions/9/name","quoted_tweet/user_mentions/9/profile","quoted_tweet/user_mentions/9/screen_name","quoted_tweet/user_mentions/10/id_str","quoted_tweet/user_mentions/10/name","quoted_tweet/user_mentions/10/profile","quoted_tweet/user_mentions/10/screen_name","quoted_tweet/view_count","reply_count","replying_to_tweet","retweet_count","startUrl","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/profile","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/profile","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/profile","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/profile","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/profile","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/profile","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/profile","user_mentions/6/screen_name","user_mentions/7/id_str","user_mentions/7/name","user_mentions/7/profile","user_mentions/7/screen_name","user_mentions/8/id_str","user_mentions/8/name","user_mentions/8/profile","user_mentions/8/screen_name","user_mentions/9/id_str","user_mentions/9/name","user_mentions/9/profile","user_mentions/9/screen_name","user_mentions/10/id_str","user_mentions/10/name","user_mentions/10/profile","user_mentions/10/screen_name","user_mentions/11/id_str","user_mentions/11/name","user_mentions/11/profile","user_mentions/11/screen_name","user_mentions/12/id_str","user_mentions/12/name","user_mentions/12/profile","user_mentions/12/screen_name","view_count"
"1649110771681357824","2023-04-20T18:40:31.000Z","28","@PeterObi Now that Peter obi starts to understand how to win the heart of the northerners, I can see some progress just that all the Obidients need to copy from him, hate no one and don’t abuse anyone coz he didn’t vote for obi, we all hope for a new Nigeria, may God bless Nigeria 🇳🇬",,,,,,,,,,"1649120880532783106","false","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","https://twitter.com/PeterObi/status/1649110771681357824","2","https://twitter.com/search?q=flood&src=typed_query&f=live","https://twitter.com/SagagiMukhtar/status/1649120880532783106",,,,,,,"1050779471731707904","Peter Obi","https://twitter.com/PeterObi","PeterObi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2429"
"1649155378033172485","2023-04-20T20:57:36.000Z","0","#Earthquake (#sismo) M2.9 strikes 29 km S of #Coquimbo (#Chile) 34 min ago. More info: https://t.co/coWeUjZH7h","Earthquake","sismo","Coquimbo","Chile",,,,,,"1649155378033172485","false","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/EMSC/status/1649155378033172485","emsc-csem.org/Earthquake/ear…","https://www.emsc-csem.org/Earthquake/earthquake.php?id=1252214","https://t.co/coWeUjZH7h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101"
"1649119885278969876","2023-04-20T18:36:34.000Z","272","Hozier's twitter account is no longer verified https://t.co/0Wt2JZ67c8",,,,,,,,,,"1649119885278969876","false","false",,"https://pbs.twimg.com/media/FuLZy9vWABYo5hE.jpg","photo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,"14","https://twitter.com/search?q=flood&src=typed_query&f=live","https://twitter.com/dailyhozierpics/status/1649119885278969876",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13624"
"1649075340243763200","2023-04-20T15:39:34.000Z","18","Ever wondered what a catch bag of 5,000+ #mosquitoes looks like? Wonder no more! This trap contained about nine different #mosquito species, including some invasive, and took two lab techs about 20-30 minutes to count and log. 

😮🦟💰 #FLMosquitoWeek https://t.co/nFk4vkJn99","mosquitoes","mosquito","FLMosquitoWeek",,,,,,,"1649075340243763200","false","false",,"https://pbs.twimg.com/ext_tw_video_thumb/1649075251035230211/pu/img/g49fw8gZumCRci0M.jpg","video","https://video.twimg.com/ext_tw_video/1649075251035230211/pu/vid/720x1280/8zqwvCjKgF6mcJC0.mp4?tag=12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,"4","https://twitter.com/search?q=flood&src=typed_query&f=live","https://twitter.com/305Mosquito/status/1649075340243763200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1098"
"1648730955253678105","2023-04-19T16:51:06.000Z","4303","You lot need to admit you crave male validation too much, cause half of them texts, if you got sent it by a female friend they’d be war",,,,,,,,,,"1648730955253678105","false","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21",,"1105","https://twitter.com/search?q=flood&src=typed_query&f=live","https://twitter.com/SymplyJas/status/1648730955253678105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"287168"
"1649155217093476353","2023-04-20T20:56:58.000Z","1","Purchase NFT fees will be used only for earthquake victims in TURKEY  
PLS Support   
Floor Price 0.0015  #ETH      
RT-BUY Wish you all a very happy and peaceful Eid @Crypto_prof37 
https://t.co/9BHC5xIo0f………………………………………  #NFT  #turkeyearthquake2023 #NFTGiveaways https://t.co/nHxWS249qX","ETH","NFT","turkeyearthquake2023","NFTGiveaways",,,,,,"1649155217093476353","false","false",,"https://pbs.twimg.com/media/FuL5dj-XwAEO3-W.png","photo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/BlackPenSkull/status/1649155217093476353","opensea.io/collection/tor…","https://opensea.io/collection/torch-of-hephaestus","https://t.co/9BHC5xIo0f",,,,"1455590550367875078","Crypto Club","https://twitter.com/Crypto_prof37","Crypto_prof37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10"
"1649155192502222851","2023-04-20T20:56:52.000Z","0","Horrific",,,,,,,,,,"1649155192502222851","true","false",,,,,,,,,,,"1649154921101422592","1649154921101422592","2023-04-20T20:55:47.000Z","510","Sum up that performance in one word 👇 https://t.co/MmTLDnUQVj",,,,"1649154921101422592","false","false","https://pbs.twimg.com/media/FuL5p7-X0AQY9oE.jpg","photo",,"584",,"29","https://twitter.com/utdreport/status/1649154921101422592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71207","0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/Earthquake_Lake/status/1649155192502222851",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18"
"1649154987325358080","2023-04-20T20:56:03.000Z","0","Welp just had our first earthquake 🤣🤣🤣🤣🤣 and it actually scared me when my screen started shaking lmfao https://t.co/w9lWRzw0hc",,,,,,,,,,"1649154987325358080","false","false",,"https://pbs.twimg.com/media/FuL5sceX0AIxLQx.jpg","photo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/SimsGirl1008/status/1649154987325358080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"1649154969348767752","2023-04-20T20:55:59.000Z","0","Anyway people in Aotearoa have so much event trauma that we have our standard tiny earthquakes we always have all the time and they're panicking about it and they have no access to mental health services to cope with this constant anxiety and that's just bad",,,,,,,,,,"1649154969348767752","false","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/audihoe/status/1649154969348767752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12"
"1649154921101422592","2023-04-20T20:55:47.000Z","510","Sum up that performance in one word 👇 https://t.co/MmTLDnUQVj",,,,,,,,,,"1649154921101422592","false","false",,"https://pbs.twimg.com/media/FuL5p7-X0AQY9oE.jpg","photo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"584",,"29","https://twitter.com/search?q=earthquake&src=typed_query&f=live","https://twitter.com/utdreport/status/1649154921101422592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71207"
